sample_id	filename	source_identity	split	caption	caption_source	caption_word_count	event_count	duration_frames_120fps	duration_frames_20fps_est	package	category	take_name	take_actor	take_date	actor_uid	is_mirror	move_soma_uniform_path	shape_path	temporal_events_json	role	used_for	limitations
soma30k_25361	crouch_ff_stop_225_103__A129	230119|crouch_ff_stop_225_R_103|A129|crouch_ff_stop_225_103__A129	train	stop in a crouching position and move diagonally towards the right	content_natural_desc_1	11	3	859	143	Locomotion	Advanced Locomotion	crouch_ff_stop_225_R_103	A129	230119	A129	False	soma_uniform/bvh/230119/crouch_ff_stop_225_103__A129.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":4.65,""description"":""A crouched person walks diagonally to the right at a moderate pace.""},{""start_time"":4.65,""end_time"":5.7,""description"":""A crouched person walking to the right diagonal comes to a stop.""},{""start_time"":5.7,""end_time"":7.1,""description"":""A crouched person slightly bounces in place.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25362	turn_lift_crate_walk_270_001__A140	230124|lift_crate_turn_walk_270_001|A140|turn_lift_crate_walk_270_001__A140	train	after lifting a crate, the person makes a 90-degree turn to the right before proceeding to walk forward	content_natural_desc_1	19	3	775	129	Gaming	Object Interaction	lift_crate_turn_walk_270_001	A140	230124	A140	False	soma_uniform/bvh/230124/turn_lift_crate_walk_270_001__A140.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.833333,""description"":""A person holding a crate turns to their right.""},{""start_time"":1.833333,""end_time"":2.933333,""description"":""A person holding a crate with both hands starts to walk forward.""},{""start_time"":2.933333,""end_time"":6.466667,""description"":""A person holding a crate with both hands slowly walks forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25363	injured_R_leg_idle_turn_270_002__A070	221118|injured_R_leg_idle_turn_270_R_002|A070|injured_R_leg_idle_turn_270_002__A070	train	injured right leg turn to the right from a standing position	content_natural_desc_1	11	3	516	86	Locomotion	Basic Locomotion Styles	injured_R_leg_idle_turn_270_R_002	A070	221118	A070	False	soma_uniform/bvh/221118/injured_R_leg_idle_turn_270_002__A070.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.25,""description"":""A person is standing with an injured right leg.""},{""start_time"":1.25,""end_time"":3.0,""description"":""An upright person gently turns to the right with an injured right leg.""},{""start_time"":3.0,""end_time"":4.2,""description"":""A person stands in a place with an right injured leg.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25364	Trusting_throw_ball_003__A057	211117|trusting_throw_ball_R_003|A057|Trusting_throw_ball_003__A057	train	a medium energy throw of a small object with the right hand	content_natural_desc_1	12	3	724	120	Other	Other	trusting_throw_ball_R_003	A057	211117	A057	False	soma_uniform/bvh/211117/Trusting_throw_ball_003__A057.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.133333,""description"":""The person raises their right hand holding the ball.""},{""start_time"":1.133333,""end_time"":3.233333,""description"":""The person throws a ball in a forward direction.""},{""start_time"":3.233333,""end_time"":6.033333,""description"":""The person twists their torso towards the right to stand in an upright position.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25365	injured_torso_idle_right_to_idle_R_002__A336	230419|injured_torso_idle_right_to_idle_R_002|A336|injured_torso_idle_right_to_idle_R_002__A336	train	person with an injured torso shifts from having their right foot forward to an open position	content_natural_desc_1	16	3	590	98	Locomotion	Basic Locomotion Styles	injured_torso_idle_right_to_idle_R_002	A336	230419	A336	False	soma_uniform/bvh/230419/injured_torso_idle_right_to_idle_R_002__A336.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":0.9,""description"":""A person with an injured torso is standing still in a wide stance while holding their wound with their right hand.""},{""start_time"":0.9,""end_time"":3.55,""description"":""A person with an injured torso takes a step backwards with their right leg while holding their wound with their right hand.""},{""start_time"":3.55,""end_time"":4.85,""description"":""A person with an injured torso stands still, holding the wound with their right hand.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25366	hurry_idle_right_to_hurry_idle_R_001__A189	230214|hurry_idle_right_to_hurry_idle_R_001|A189|hurry_idle_right_to_hurry_idle_R_001__A189	train	an anxious person quickly stepping forward with their right leg	content_natural_desc_1	10	3	725	120	Locomotion	Basic Locomotion Styles	hurry_idle_right_to_hurry_idle_R_001	A189	230214	A189	False	soma_uniform/bvh/230214/hurry_idle_right_to_hurry_idle_R_001__A189.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.05,""description"":""A person stands in an upright position with their right leg placed ahead of the left.""},{""start_time"":2.05,""end_time"":3.25,""description"":""A person standing in an upright position with their right leg forward promptly takes a step back.""},{""start_time"":3.25,""end_time"":5.95,""description"":""A person stands in an upright position while the arms slightly sway.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25367	idle_hands_on_back_start_001__A056	221012|idle_hands_on_back_start_R_001|A056|idle_hands_on_back_start_001__A056	train	character begins to stand with their hands behind their back	content_natural_desc_1	10	3	630	105	Locomotion	Basic Locomotion Neutral	idle_hands_on_back_start_R_001	A056	221012	A056	False	soma_uniform/bvh/221012/idle_hands_on_back_start_001__A056.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.0,""description"":""A person is standing upright, facing to the left, and slightly swaying their arms.""},{""start_time"":1.0,""end_time"":1.85,""description"":""A person is swaying their arms backwards and placing them behind their back.""},{""start_time"":1.85,""end_time"":5.15,""description"":""A person is standing upright, facing to the left, with their arms placed behind their back.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25368	idle_crawl_to_idle_crawl_right_R_003__A216	230223|crawl_to_idle_crawl_right_R_003|A216|idle_crawl_to_idle_crawl_right_R_003__A216	train	person in a crawling position moves to crawl with the right leg in front	content_natural_desc_1	14	3	605	100	Gaming	Unusual Locomotion	crawl_to_idle_crawl_right_R_003	A216	230223	A216	False	soma_uniform/bvh/230223/idle_crawl_to_idle_crawl_right_R_003__A216.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.35,""description"":""A person is lying on the floor on their stomach.""},{""start_time"":1.35,""end_time"":3.05,""description"":""A person lying on the floor starts to crawl forward.""},{""start_time"":3.05,""end_time"":4.95,""description"":""A person is lying on the floor on their stomach.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25369	injured_torso_jog_ff_stop_270_R_003__A215	230223|injured_torso_jog_ff_stop_270_R_003|A215|injured_torso_jog_ff_stop_270_R_003__A215	train	character with an injured torso stops jogging to their right	content_natural_desc_1	10	3	788	131	Locomotion	Basic Locomotion Styles	injured_torso_jog_ff_stop_270_R_003	A215	230223	A215	False	soma_uniform/bvh/230223/injured_torso_jog_ff_stop_270_R_003__A215.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.6,""description"":""A person is jogging sideways to the right in a crossover pattern at a steady pace with an injured torso.""},{""start_time"":2.6,""end_time"":3.85,""description"":""A person walking to their right with an injured torso stops walking and stands in place.""},{""start_time"":3.85,""end_time"":6.5,""description"":""A person with an injured torso is standing while swinging their left arm back and forth.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25370	show_bicep_001__A045	221010|show_bicep_R_001|A045|show_bicep_001__A045	train	person flexing their right bicep	content_natural_desc_1	5	3	414	69	Communication	Gestures	show_bicep_R_001	A045	221010	A045	False	soma_uniform/bvh/221010/show_bicep_001__A045.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.2,""description"":""The person standing raises their right arm sideways to the right to display their bicep.""},{""start_time"":1.2,""end_time"":2.55,""description"":""The person is standing still with their right arm raised sideways to the right.""},{""start_time"":2.55,""end_time"":3.35,""description"":""The person standing lowers their right arm and stands still.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25371	jog_ff_stop_360_R_slow_001__A450	230906|jog_ff_stop_360_R_slow_001|A450|jog_ff_stop_360_R_slow_001__A450	train	person stops jogging backward slowly	content_natural_desc_2	5	3	749	124	Locomotion	Basic Locomotion Neutral	jog_ff_stop_360_R_slow_001	A450	230906	A450	False	soma_uniform/bvh/230906/jog_ff_stop_360_R_slow_001__A450.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":4.1,""description"":""The person faces forward while slowly taking small jogging steps backwards.""},{""start_time"":4.1,""end_time"":5.1,""description"":""A forward facing person stops jogging backwards and lowers their arms to their sides.""},{""start_time"":5.1,""end_time"":6.266667,""description"":""The person is slightly swaying their arms by their sides while standing.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25372	inside_door_knob_left_side_unlock_open_R_001__A515	231115|inside_door_knob_left_side_unlock_open_R_001|A515|inside_door_knob_left_side_unlock_open_R_001__A515	train	being inside, unlocking a lock and opening a left side door with knob	content_natural_desc_1	13	3	616	102	Interactions	Object Interaction	inside_door_knob_left_side_unlock_open_R_001	A515	231115	A515	False	soma_uniform/bvh/231115/inside_door_knob_left_side_unlock_open_R_001__A515.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.333333,""description"":""A person standing straight turns a knob on a door.""},{""start_time"":1.333333,""end_time"":3.133333,""description"":""A person extends their left arm to open a door to the left.""},{""start_time"":3.133333,""end_time"":5.133333,""description"":""A person stands straight after opening a door.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25375	omg_R_003__A061	221115|omg_R_003|A061|omg_R_003__A061	train	individual performs a facepalm with the right hand	content_natural_desc_1	8	3	561	93	Communication	Gestures	omg_R_003	A061	221115	A061	False	soma_uniform/bvh/221115/omg_R_003__A061.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":0.7,""description"":""A person stands upright with their head facing the right diagonal and swiftly raises their right hand in front of their head.""},{""start_time"":0.7,""end_time"":1.8,""description"":""A person stands upright with the right hand raised in front of the head.""},{""start_time"":1.8,""end_time"":4.6,""description"":""A person stands upright with their right hand in front of their head, then lowers the hand.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25377	fixing_something_003__A051	221011|fixing_something_003|A051|fixing_something_003__A051	train	person is fixing something using a screwdriver	content_natural_desc_1	7	3	611	101	Communication	Gestures	fixing_something_003	A051	221011	A051	False	soma_uniform/bvh/221011/fixing_something_003__A051.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.2,""description"":""A person standing is raising their hands to their chest level.""},{""start_time"":1.2,""end_time"":3.1,""description"":""A person standing uses their right hand to fix an object held in the left hand.""},{""start_time"":3.1,""end_time"":5.0,""description"":""A person lowers their hands to the sides.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25378	kozak_dance_003__A099	230103|kozak_dance_003|A099|kozak_dance_003__A099	train	perform asymmetrical kicks in crouching posture, emulating a cossack dance	content_natural_desc_1	10	3	741	123	Dances	Dancing	kozak_dance_003	A099	230103	A099	False	soma_uniform/bvh/230103/kozak_dance_003__A099.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.5,""description"":""A person quickly bends down to a squatting posture with their hands behind them.""},{""start_time"":1.5,""end_time"":5.05,""description"":""A person is performing a kozak dance by extending both their legs diagonally forward alternately in a squatting posture.""},{""start_time"":5.05,""end_time"":6.1,""description"":""A person quickly stands upright from their squatting posture while facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
